id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,time_signature,type1,uri,track_href,analysis_url,class
2dj6NkXeashXtY4SzxEzv5,Let's Call the Whole Thing Off,Michael Bubble,0.712,0.321,5,-11.192,0,0.0582,0.368,5.37e-06,0.101,0.364,128.113,4.158299831000001,4,audio_features,spotify:track:2dj6NkXeashXtY4SzxEzv5,https://api.spotify.com/v1/tracks/2dj6NkXeashXtY4SzxEzv5,https://api.spotify.com/v1/audio-analysis/2dj6NkXeashXtY4SzxEzv5,yes
0am5doP67g4ZZMcE27yvPc,That's Life (Acoustic),Michael Bubble,0.713,0.254,0,-9.716,1,0.0792,0.737,0.0,0.132,0.405,87.462,2.9333920000000004,4,audio_features,spotify:track:0am5doP67g4ZZMcE27yvPc,https://api.spotify.com/v1/tracks/0am5doP67g4ZZMcE27yvPc,https://api.spotify.com/v1/audio-analysis/0am5doP67g4ZZMcE27yvPc,yes
1PI1zFXg1m5jDhq5q887sk,All of Me (Acoustic),Michael Bubble,0.599,0.261,0,-11.792,1,0.0895,0.781,0.0,0.117,0.513,146.267,2.3644306210000003,4,audio_features,spotify:track:1PI1zFXg1m5jDhq5q887sk,https://api.spotify.com/v1/tracks/1PI1zFXg1m5jDhq5q887sk,https://api.spotify.com/v1/audio-analysis/1PI1zFXg1m5jDhq5q887sk,yes
3XC4rmedhHdfUqZhctRVax,The Good Life (Acoustic),Michael Bubble,0.551,0.0855,10,-16.411,1,0.0731,0.82,0.0,0.124,0.307,132.657,2.157926491,4,audio_features,spotify:track:3XC4rmedhHdfUqZhctRVax,https://api.spotify.com/v1/tracks/3XC4rmedhHdfUqZhctRVax,https://api.spotify.com/v1/audio-analysis/3XC4rmedhHdfUqZhctRVax,yes
6psheVVef7SchfZMds68aI,From Russia With Love,Michael Bubble,0.349,0.261,2,-10.14,0,0.0299,0.0587,6.42e-05,0.143,0.282,88.916,2.53855077,4,audio_features,spotify:track:6psheVVef7SchfZMds68aI,https://api.spotify.com/v1/tracks/6psheVVef7SchfZMds68aI,https://api.spotify.com/v1/audio-analysis/6psheVVef7SchfZMds68aI,yes
7L3v6QuvL2vCXCgyAJdX0M,Cry Me a River,Michael Bubble,0.627,0.327,10,-13.848,1,0.0335,0.161,0.000119,0.0941,0.515,105.084,4.21275092,3,audio_features,spotify:track:7L3v6QuvL2vCXCgyAJdX0M,https://api.spotify.com/v1/tracks/7L3v6QuvL2vCXCgyAJdX0M,https://api.spotify.com/v1/audio-analysis/7L3v6QuvL2vCXCgyAJdX0M,yes
747e587zt82sVeqZMyAGqg,Young At Heart,Michael Bubble,0.323,0.202,7,-14.874,1,0.0351,0.958,0.031,0.346,0.192,78.174,2.183377,4,audio_features,spotify:track:747e587zt82sVeqZMyAGqg,https://api.spotify.com/v1/tracks/747e587zt82sVeqZMyAGqg,https://api.spotify.com/v1/audio-analysis/747e587zt82sVeqZMyAGqg,yes
6iZ3PwRh5qNHr7NxH38oPO,The Lady Is a Tramp,Michael Bubble,0.471,0.628,5,-7.694,0,0.0451,0.622,0.0,0.0319,0.603,75.712,2.8873910800000004,4,audio_features,spotify:track:6iZ3PwRh5qNHr7NxH38oPO,https://api.spotify.com/v1/tracks/6iZ3PwRh5qNHr7NxH38oPO,https://api.spotify.com/v1/audio-analysis/6iZ3PwRh5qNHr7NxH38oPO,yes
2rHoFubv47fmKzNAvrKY5Z,Somewhere There's a Someone,Michael Bubble,0.501,0.473,7,-6.658,1,0.0377,0.642,0.0,0.508,0.274,107.003,2.216494329,4,audio_features,spotify:track:2rHoFubv47fmKzNAvrKY5Z,https://api.spotify.com/v1/tracks/2rHoFubv47fmKzNAvrKY5Z,https://api.spotify.com/v1/audio-analysis/2rHoFubv47fmKzNAvrKY5Z,yes
28kWxVJTnEoAoqJK6vHvES,Let There Be Love,Michael Bubble,0.35,0.297,0,-8.654,1,0.0301,0.0442,3.4e-05,0.0929,0.475,89.123,2.800272671,3,audio_features,spotify:track:28kWxVJTnEoAoqJK6vHvES,https://api.spotify.com/v1/tracks/28kWxVJTnEoAoqJK6vHvES,https://api.spotify.com/v1/audio-analysis/28kWxVJTnEoAoqJK6vHvES,yes
1rE1L920cSa806o8gtfrca,Chapel in the Moonlight,Michael Bubble,0.305,0.356,9,-12.634,1,0.0354,0.566,0.0,0.346,0.37,136.18,2.5268838700000003,3,audio_features,spotify:track:1rE1L920cSa806o8gtfrca,https://api.spotify.com/v1/tracks/1rE1L920cSa806o8gtfrca,https://api.spotify.com/v1/audio-analysis/1rE1L920cSa806o8gtfrca,yes
0Gm6rHl8xLZKDr0YV3G2IV,Music to Watch Girls By,Michael Bubble,0.528,0.508,2,-16.077,1,0.0355,0.0299,0.0117,0.0899,0.549,157.102,2.4500490000000004,4,audio_features,spotify:track:0Gm6rHl8xLZKDr0YV3G2IV,https://api.spotify.com/v1/tracks/0Gm6rHl8xLZKDr0YV3G2IV,https://api.spotify.com/v1/audio-analysis/0Gm6rHl8xLZKDr0YV3G2IV,yes
2ZVUZUNPMRbzbVKhu2yK7K,Sway,Michael Bubble,0.778,0.644,0,-14.322,1,0.038,0.128,0.0052,0.0759,0.824,125.969,3.176030186,4,audio_features,spotify:track:2ZVUZUNPMRbzbVKhu2yK7K,https://api.spotify.com/v1/tracks/2ZVUZUNPMRbzbVKhu2yK7K,https://api.spotify.com/v1/audio-analysis/2ZVUZUNPMRbzbVKhu2yK7K,yes
1G0BQGeKh4WDkz8GlD86ar,Come Fly With Me,Michael Bubble,0.451,0.258,2,-15.507,0,0.0508,0.71,0.0,0.35,0.524,142.086,1.862587251,4,audio_features,spotify:track:1G0BQGeKh4WDkz8GlD86ar,https://api.spotify.com/v1/tracks/1G0BQGeKh4WDkz8GlD86ar,https://api.spotify.com/v1/audio-analysis/1G0BQGeKh4WDkz8GlD86ar,yes
5a6jzB0F1SANHCl6JL8Esa,Nice and Easy,Michael Bubble,0.626,0.178,0,-13.227,1,0.0386,0.706,0.0,0.0623,0.499,116.237,2.601452028,4,audio_features,spotify:track:5a6jzB0F1SANHCl6JL8Esa,https://api.spotify.com/v1/tracks/5a6jzB0F1SANHCl6JL8Esa,https://api.spotify.com/v1/audio-analysis/5a6jzB0F1SANHCl6JL8Esa,yes
3GJPC0ZoK83D0FX9DysY2S,You Make Me Feel So Young,Michael Bubble,0.561,0.25,2,-12.759,0,0.0375,0.347,0.0,0.763,0.547,64.313,2.0674246810000003,4,audio_features,spotify:track:3GJPC0ZoK83D0FX9DysY2S,https://api.spotify.com/v1/tracks/3GJPC0ZoK83D0FX9DysY2S,https://api.spotify.com/v1/audio-analysis/3GJPC0ZoK83D0FX9DysY2S,yes
2JOAgNtqqtaGCrB4FBK7U8,Ain't That a Kick in the Head,Michael Bubble,0.672,0.374,9,-12.393,1,0.0656,0.101,0.0,0.339,0.552,129.728,2.4833830000000003,4,audio_features,spotify:track:2JOAgNtqqtaGCrB4FBK7U8,https://api.spotify.com/v1/tracks/2JOAgNtqqtaGCrB4FBK7U8,https://api.spotify.com/v1/audio-analysis/2JOAgNtqqtaGCrB4FBK7U8,yes
4OUXrHbsEkxQogjMQmifTN,It Had to Be You,Michael Bubble,0.573,0.459,2,-7.767,1,0.0407,0.197,0.0,0.151,0.437,126.754,2.624502489,4,audio_features,spotify:track:4OUXrHbsEkxQogjMQmifTN,https://api.spotify.com/v1/tracks/4OUXrHbsEkxQogjMQmifTN,https://api.spotify.com/v1/audio-analysis/4OUXrHbsEkxQogjMQmifTN,yes
2weuLbzYrptvPuAWykOI0V,One Day At A Time,Sam Smith,0.502,0.32,1,-7.95,1,0.0342,0.775,0.0,0.113,0.337,129.356,3.4897364600000005,4,audio_features,spotify:track:2weuLbzYrptvPuAWykOI0V,https://api.spotify.com/v1/tracks/2weuLbzYrptvPuAWykOI0V,https://api.spotify.com/v1/audio-analysis/2weuLbzYrptvPuAWykOI0V,yes
2OluMwzMSfrOnyUFeR57QS,Scars,Sam Smith,0.567,0.399,2,-10.385,1,0.0981,0.759,0.000153,0.119,0.431,77.389,3.0589945120000004,4,audio_features,spotify:track:2OluMwzMSfrOnyUFeR57QS,https://api.spotify.com/v1/tracks/2OluMwzMSfrOnyUFeR57QS,https://api.spotify.com/v1/audio-analysis/2OluMwzMSfrOnyUFeR57QS,yes
3fCjfPg7ZkU7Oulze3e2ww,The Thrill Of It All,Sam Smith,0.496,0.279,10,-9.18,1,0.052,0.81,6.82e-05,0.11,0.103,127.053,3.4817863010000005,4,audio_features,spotify:track:3fCjfPg7ZkU7Oulze3e2ww,https://api.spotify.com/v1/tracks/3fCjfPg7ZkU7Oulze3e2ww,https://api.spotify.com/v1/audio-analysis/3fCjfPg7ZkU7Oulze3e2ww,yes
4S2WtfT03YDIlXEwSX4Tjd,Nothing Left For You,Sam Smith,0.499,0.3,10,-8.631,1,0.0433,0.616,1.69e-06,0.128,0.212,126.724,3.7789255770000003,3,audio_features,spotify:track:4S2WtfT03YDIlXEwSX4Tjd,https://api.spotify.com/v1/tracks/4S2WtfT03YDIlXEwSX4Tjd,https://api.spotify.com/v1/audio-analysis/4S2WtfT03YDIlXEwSX4Tjd,yes
59ljpSFcgtfWJKS3vqG27R,Pray,Sam Smith,0.535,0.382,4,-9.465,0,0.0426,0.282,1.14e-05,0.0865,0.147,87.801,3.693340532,3,audio_features,spotify:track:59ljpSFcgtfWJKS3vqG27R,https://api.spotify.com/v1/tracks/59ljpSFcgtfWJKS3vqG27R,https://api.spotify.com/v1/audio-analysis/59ljpSFcgtfWJKS3vqG27R,yes
5UFvcTCbp9P057YbRNsJ3U,Palace,Sam Smith,0.345,0.193,6,-10.236,0,0.0328,0.74,4.2e-06,0.117,0.268,77.547,3.1193457190000005,4,audio_features,spotify:track:5UFvcTCbp9P057YbRNsJ3U,https://api.spotify.com/v1/tracks/5UFvcTCbp9P057YbRNsJ3U,https://api.spotify.com/v1/audio-analysis/5UFvcTCbp9P057YbRNsJ3U,yes
75TlwJ8oBgdq8P9kO7uVML,No Peace,Sam Smith,0.66,0.542,4,-8.11,0,0.077,0.343,3.89e-06,0.122,0.152,135.828,4.721677765000001,4,audio_features,spotify:track:75TlwJ8oBgdq8P9kO7uVML,https://api.spotify.com/v1/tracks/75TlwJ8oBgdq8P9kO7uVML,https://api.spotify.com/v1/audio-analysis/75TlwJ8oBgdq8P9kO7uVML,yes
7HwcH5CiJzuUzspuOqOJQa,"Baby, You Make Me Crazy",Sam Smith,0.513,0.648,5,-7.714,0,0.0994,0.00739,4.87e-05,0.176,0.497,169.743,3.4661693220000003,4,audio_features,spotify:track:7HwcH5CiJzuUzspuOqOJQa,https://api.spotify.com/v1/tracks/7HwcH5CiJzuUzspuOqOJQa,https://api.spotify.com/v1/audio-analysis/7HwcH5CiJzuUzspuOqOJQa,yes
0TdKJnJqeONlGZpfI1Wn93,HIM,Sam Smith,0.575,0.248,5,-11.115,0,0.0299,0.587,5.39e-05,0.24,0.328,85.05,3.168180029,4,audio_features,spotify:track:0TdKJnJqeONlGZpfI1Wn93,https://api.spotify.com/v1/tracks/0TdKJnJqeONlGZpfI1Wn93,https://api.spotify.com/v1/audio-analysis/0TdKJnJqeONlGZpfI1Wn93,yes
7FyhrRNRJOZSM8IeuAx7su,Burning,Sam Smith,0.631,0.224,6,-9.383,1,0.0417,0.885,0.0,0.282,0.365,86.936,3.3882344300000002,4,audio_features,spotify:track:7FyhrRNRJOZSM8IeuAx7su,https://api.spotify.com/v1/tracks/7FyhrRNRJOZSM8IeuAx7su,https://api.spotify.com/v1/audio-analysis/7FyhrRNRJOZSM8IeuAx7su,yes
6hPFEpT7bVguj9aCFLOmiz,Midnight Train,Sam Smith,0.713,0.597,4,-7.117,1,0.0692,0.377,2.86e-05,0.179,0.399,96.06,3.4528023880000003,4,audio_features,spotify:track:6hPFEpT7bVguj9aCFLOmiz,https://api.spotify.com/v1/tracks/6hPFEpT7bVguj9aCFLOmiz,https://api.spotify.com/v1/audio-analysis/6hPFEpT7bVguj9aCFLOmiz,yes
39Q20GZHKK0IK8oKkhfxiJ,One Last Song,Sam Smith,0.672,0.53,1,-6.43,1,0.0284,0.367,0.0,0.321,0.485,103.326,3.215430974,3,audio_features,spotify:track:39Q20GZHKK0IK8oKkhfxiJ,https://api.spotify.com/v1/tracks/39Q20GZHKK0IK8oKkhfxiJ,https://api.spotify.com/v1/audio-analysis/39Q20GZHKK0IK8oKkhfxiJ,yes
67aDq4Z8lErpWQ0Ky0xaJo,Say It First,Sam Smith,0.566,0.407,0,-10.293,1,0.0914,0.766,0.000185,0.111,0.156,119.781,4.125999185,4,audio_features,spotify:track:67aDq4Z8lErpWQ0Ky0xaJo,https://api.spotify.com/v1/tracks/67aDq4Z8lErpWQ0Ky0xaJo,https://api.spotify.com/v1/audio-analysis/67aDq4Z8lErpWQ0Ky0xaJo,yes
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,Sam Smith,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,3.350067,4,audio_features,spotify:track:3VlbOrM6nYPprVvzBZllE5,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5,yes
2M9DRvhorbm60uF6ygEaiv,Soul Survivor,Rita Ora,0.427,0.383,7,-7.725,0,0.0326,0.591,0.0,0.0982,0.289,97.26,3.48606972,4,audio_features,spotify:track:2M9DRvhorbm60uF6ygEaiv,https://api.spotify.com/v1/tracks/2M9DRvhorbm60uF6ygEaiv,https://api.spotify.com/v1/audio-analysis/2M9DRvhorbm60uF6ygEaiv,yes
55sJWbfqyI3XjzNua7Mqk8,Cashmere,Rita Ora,0.747,0.556,1,-6.95,1,0.0614,0.0239,0.0,0.112,0.647,121.994,2.926275191,4,audio_features,spotify:track:55sJWbfqyI3XjzNua7Mqk8,https://api.spotify.com/v1/tracks/55sJWbfqyI3XjzNua7Mqk8,https://api.spotify.com/v1/audio-analysis/55sJWbfqyI3XjzNua7Mqk8,yes
6dmbs17zshIj6esLJAqUV0,Falling to Pieces,Rita Ora,0.647,0.703,3,-5.871,1,0.0278,0.00966,1.68e-05,0.222,0.36,91.94,4.352087040000001,4,audio_features,spotify:track:6dmbs17zshIj6esLJAqUV0,https://api.spotify.com/v1/tracks/6dmbs17zshIj6esLJAqUV0,https://api.spotify.com/v1/audio-analysis/6dmbs17zshIj6esLJAqUV0,yes
4UPU0uWyNlniizqZT0EKXK,Velvet Rope,Rita Ora,0.54,0.557,4,-4.858,1,0.0515,0.472,0.0,0.308,0.426,88.954,3.9231951290000002,4,audio_features,spotify:track:4UPU0uWyNlniizqZT0EKXK,https://api.spotify.com/v1/tracks/4UPU0uWyNlniizqZT0EKXK,https://api.spotify.com/v1/audio-analysis/4UPU0uWyNlniizqZT0EKXK,yes
3zXbx8dO4VvrbRXVMLRQiv,Hell of a Life,Rita Ora,0.525,0.721,0,-6.453,0,0.045,0.0235,2.66e-06,0.0878,0.307,127.963,3.9209617510000006,4,audio_features,spotify:track:3zXbx8dO4VvrbRXVMLRQiv,https://api.spotify.com/v1/tracks/3zXbx8dO4VvrbRXVMLRQiv,https://api.spotify.com/v1/audio-analysis/3zXbx8dO4VvrbRXVMLRQiv,yes
6ATnRclamgZgq5lx5m566f,Keep Talking (feat. Julia Michaels),Rita Ora,0.76,0.443,1,-7.386,1,0.0652,0.407,0.0,0.0872,0.522,97.025,3.5640712800000003,4,audio_features,spotify:track:6ATnRclamgZgq5lx5m566f,https://api.spotify.com/v1/tracks/6ATnRclamgZgq5lx5m566f,https://api.spotify.com/v1/audio-analysis/6ATnRclamgZgq5lx5m566f,yes
4ieCzIuNJAzTcDDu3DX2VC,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,0.728,0.69,8,-4.344,0,0.0524,0.0164,0.0,0.104,0.415,94.028,3.6859570510000004,4,audio_features,spotify:track:4ieCzIuNJAzTcDDu3DX2VC,https://api.spotify.com/v1/tracks/4ieCzIuNJAzTcDDu3DX2VC,https://api.spotify.com/v1/audio-analysis/4ieCzIuNJAzTcDDu3DX2VC,yes
7rqSxhVpV4uSKI6WBuToC7,Fly Me to the Moon,Michael Bubble,0.497,0.517,0,-9.547,1,0.0566,0.489,9.03e-06,0.0636,0.533,128.045,2.3344966890000003,4,audio_features,spotify:track:7rqSxhVpV4uSKI6WBuToC7,https://api.spotify.com/v1/tracks/7rqSxhVpV4uSKI6WBuToC7,https://api.spotify.com/v1/audio-analysis/7rqSxhVpV4uSKI6WBuToC7,yes
4NET4aMNc5WVF3axXmP6vn,Anything Goes,Michael Bubble,0.492,0.571,7,-9.318,1,0.101,0.49,2.59e-06,0.0886,0.37,133.147,2.41071488,4,audio_features,spotify:track:4NET4aMNc5WVF3axXmP6vn,https://api.spotify.com/v1/tracks/4NET4aMNc5WVF3axXmP6vn,https://api.spotify.com/v1/audio-analysis/4NET4aMNc5WVF3axXmP6vn,yes
7wYS6KnIjzekJthlxZGo5a,Beyond the Sea,Michael Bubble,0.502,0.245,2,-13.757,0,0.0484,0.398,0.0,0.202,0.504,120.454,3.4752195030000004,4,audio_features,spotify:track:7wYS6KnIjzekJthlxZGo5a,https://api.spotify.com/v1/tracks/7wYS6KnIjzekJthlxZGo5a,https://api.spotify.com/v1/audio-analysis/7wYS6KnIjzekJthlxZGo5a,yes
3fMrcyB9D27OVTFkZ0HkyQ,Witchcraft,Michael Bubble,0.525,0.502,0,-9.576,1,0.0744,0.676,0.0,0.108,0.502,125.346,2.6533864,4,audio_features,spotify:track:3fMrcyB9D27OVTFkZ0HkyQ,https://api.spotify.com/v1/tracks/3fMrcyB9D27OVTFkZ0HkyQ,https://api.spotify.com/v1/audio-analysis/3fMrcyB9D27OVTFkZ0HkyQ,yes
0hShpzIaJdb5nd1nNnBKmQ,The Swan Song,Within Temptation,0.336,0.533,8,-6.654,0,0.0288,0.417,1.24e-05,0.0983,0.282,79.958,3.9596291910000003,4,audio_features,spotify:track:0hShpzIaJdb5nd1nNnBKmQ,https://api.spotify.com/v1/tracks/0hShpzIaJdb5nd1nNnBKmQ,https://api.spotify.com/v1/audio-analysis/0hShpzIaJdb5nd1nNnBKmQ,yes
6D5ih8y9mKmCSkuZO2Up2Q,A Dangerous Mind,Within Temptation,0.365,0.894,6,-5.491,0,0.0727,0.0711,0.000378,0.135,0.476,180.2,4.275635511000001,4,audio_features,spotify:track:6D5ih8y9mKmCSkuZO2Up2Q,https://api.spotify.com/v1/tracks/6D5ih8y9mKmCSkuZO2Up2Q,https://api.spotify.com/v1/audio-analysis/6D5ih8y9mKmCSkuZO2Up2Q,yes
04SAiuyqkFWJUSrmiEMgVo,Somewhere,Within Temptation,0.229,0.558,11,-7.948,0,0.0341,0.238,4.29e-05,0.0772,0.0775,113.279,4.225201169,4,audio_features,spotify:track:04SAiuyqkFWJUSrmiEMgVo,https://api.spotify.com/v1/tracks/04SAiuyqkFWJUSrmiEMgVo,https://api.spotify.com/v1/audio-analysis/04SAiuyqkFWJUSrmiEMgVo,yes
0Ad1VzFHjX067PDxiceBTn,It's the Fear - Demo Version,Within Temptation,0.485,0.843,0,-4.026,1,0.0332,0.00276,0.00286,0.17,0.517,94.051,4.114082280000001,4,audio_features,spotify:track:0Ad1VzFHjX067PDxiceBTn,https://api.spotify.com/v1/tracks/0Ad1VzFHjX067PDxiceBTn,https://api.spotify.com/v1/audio-analysis/0Ad1VzFHjX067PDxiceBTn,yes
2TP2q5sh6I9jBVkJPDu7tW,Aquarius,Within Temptation,0.401,0.929,7,-3.779,0,0.114,0.107,0.00016,0.317,0.23,144.009,4.778095560000001,4,audio_features,spotify:track:2TP2q5sh6I9jBVkJPDu7tW,https://api.spotify.com/v1/tracks/2TP2q5sh6I9jBVkJPDu7tW,https://api.spotify.com/v1/audio-analysis/2TP2q5sh6I9jBVkJPDu7tW,yes
17AtQU2FNV14jSGpPfhejn,Memories,Within Temptation,0.432,0.682,10,-7.393,0,0.0275,0.148,2.28e-06,0.187,0.201,90.953,3.8531937290000005,4,audio_features,spotify:track:17AtQU2FNV14jSGpPfhejn,https://api.spotify.com/v1/tracks/17AtQU2FNV14jSGpPfhejn,https://api.spotify.com/v1/audio-analysis/17AtQU2FNV14jSGpPfhejn,yes
1O69rWQLUiNrhIRdeiLa6S,Forsaken,Within Temptation,0.441,0.922,9,-4.555,0,0.0665,0.00852,0.00012,0.102,0.235,98.961,4.891647831,3,audio_features,spotify:track:1O69rWQLUiNrhIRdeiLa6S,https://api.spotify.com/v1/tracks/1O69rWQLUiNrhIRdeiLa6S,https://api.spotify.com/v1/audio-analysis/1O69rWQLUiNrhIRdeiLa6S,yes
1H7QsLi8guIq69wlk2J8VF,Pale,Within Temptation,0.439,0.74,9,-5.656,0,0.0318,0.653,7.39e-05,0.0743,0.178,108.0,4.473639471,4,audio_features,spotify:track:1H7QsLi8guIq69wlk2J8VF,https://api.spotify.com/v1/tracks/1H7QsLi8guIq69wlk2J8VF,https://api.spotify.com/v1/audio-analysis/1H7QsLi8guIq69wlk2J8VF,yes
15z9QEJOBV6hDdWsdZwDKP,Stand My Ground,Within Temptation,0.251,0.866,5,-4.072,0,0.0503,0.0494,0.000873,0.116,0.129,87.714,4.466539329000001,4,audio_features,spotify:track:15z9QEJOBV6hDdWsdZwDKP,https://api.spotify.com/v1/tracks/15z9QEJOBV6hDdWsdZwDKP,https://api.spotify.com/v1/audio-analysis/15z9QEJOBV6hDdWsdZwDKP,yes
3CQs5xR5a1VYHycXtAScb7,Jillian (I'd Give My Heart),Within Temptation,0.418,0.826,9,-6.229,0,0.0472,0.0461,0.000102,0.0981,0.285,167.978,4.778095560000001,4,audio_features,spotify:track:3CQs5xR5a1VYHycXtAScb7,https://api.spotify.com/v1/tracks/3CQs5xR5a1VYHycXtAScb7,https://api.spotify.com/v1/audio-analysis/3CQs5xR5a1VYHycXtAScb7,yes
0CwkOVolvoJhO9Q2OH7zJf,See Who I Am,Within Temptation,0.317,0.921,11,-4.25,0,0.0727,0.104,0.0,0.25,0.272,187.361,4.858980511,3,audio_features,spotify:track:0CwkOVolvoJhO9Q2OH7zJf,https://api.spotify.com/v1/tracks/0CwkOVolvoJhO9Q2OH7zJf,https://api.spotify.com/v1/audio-analysis/0CwkOVolvoJhO9Q2OH7zJf,yes
2PliiAmKfMfuFpRTcOICob,Intro,Within Temptation,0.143,0.449,5,-10.487,0,0.0381,0.682,0.976,0.205,0.0393,139.476,1.9684893690000003,4,audio_features,spotify:track:2PliiAmKfMfuFpRTcOICob,https://api.spotify.com/v1/tracks/2PliiAmKfMfuFpRTcOICob,https://api.spotify.com/v1/audio-analysis/2PliiAmKfMfuFpRTcOICob,yes
3rHUpjfq9JjrfaTsEAmQBC,Choose Your Battles,Katy Perry,0.712,0.838,7,-5.912,1,0.0859,0.0246,1.01e-06,0.0646,0.281,104.014,4.4552724370000005,3,audio_features,spotify:track:3rHUpjfq9JjrfaTsEAmQBC,https://api.spotify.com/v1/tracks/3rHUpjfq9JjrfaTsEAmQBC,https://api.spotify.com/v1/audio-analysis/3rHUpjfq9JjrfaTsEAmQBC,yes
4MxGfhE3DKxBhdSWTYvc4h,It Takes Two,Katy Perry,0.724,0.673,8,-4.348,1,0.0335,0.0951,0.0,0.0844,0.509,95.98,3.9084781680000003,4,audio_features,spotify:track:4MxGfhE3DKxBhdSWTYvc4h,https://api.spotify.com/v1/tracks/4MxGfhE3DKxBhdSWTYvc4h,https://api.spotify.com/v1/audio-analysis/4MxGfhE3DKxBhdSWTYvc4h,yes
6lOS1dPkjHlAzRCMplJupN,Spiritual,Katy Perry,0.624,0.748,0,-5.117,0,0.029,0.0635,2.28e-06,0.104,0.435,104.992,4.598241963,4,audio_features,spotify:track:6lOS1dPkjHlAzRCMplJupN,https://api.spotify.com/v1/tracks/6lOS1dPkjHlAzRCMplJupN,https://api.spotify.com/v1/audio-analysis/6lOS1dPkjHlAzRCMplJupN,yes
2IRK3qdY6BzbKxKr8eBk8o,By The Grace Of God,Katy Perry,0.444,0.367,10,-7.987,1,0.0302,0.688,0.0,0.11,0.217,162.785,4.4580224920000004,4,audio_features,spotify:track:2IRK3qdY6BzbKxKr8eBk8o,https://api.spotify.com/v1/tracks/2IRK3qdY6BzbKxKr8eBk8o,https://api.spotify.com/v1/audio-analysis/2IRK3qdY6BzbKxKr8eBk8o,yes
2ve1HouBhfDbqROVQm2IBd,Double Rainbow,Katy Perry,0.618,0.645,0,-7.937,1,0.0617,0.27,0.0,0.0645,0.412,96.016,3.8605938770000003,4,audio_features,spotify:track:2ve1HouBhfDbqROVQm2IBd,https://api.spotify.com/v1/tracks/2ve1HouBhfDbqROVQm2IBd,https://api.spotify.com/v1/audio-analysis/2ve1HouBhfDbqROVQm2IBd,yes
0NfwNHAyi4s9HVes4JkaXA,This Moment,Katy Perry,0.774,0.769,7,-3.798,1,0.0929,0.118,0.0,0.0938,0.244,112.943,3.7767088660000003,4,audio_features,spotify:track:0NfwNHAyi4s9HVes4JkaXA,https://api.spotify.com/v1/tracks/0NfwNHAyi4s9HVes4JkaXA,https://api.spotify.com/v1/audio-analysis/0NfwNHAyi4s9HVes4JkaXA,yes
2BSFAQuiYKu4VcMjovRgRQ,Love Me,Katy Perry,0.576,0.626,1,-6.004,1,0.0445,0.384,0.0,0.108,0.431,142.912,3.8779942250000006,4,audio_features,spotify:track:2BSFAQuiYKu4VcMjovRgRQ,https://api.spotify.com/v1/tracks/2BSFAQuiYKu4VcMjovRgRQ,https://api.spotify.com/v1/audio-analysis/2BSFAQuiYKu4VcMjovRgRQ,yes
665T5MrQUl7sSwivPm7pEW,Ghost,Katy Perry,0.552,0.624,2,-5.372,1,0.0399,0.0364,0.0,0.123,0.338,124.99,3.3894344540000003,4,audio_features,spotify:track:665T5MrQUl7sSwivPm7pEW,https://api.spotify.com/v1/tracks/665T5MrQUl7sSwivPm7pEW,https://api.spotify.com/v1/audio-analysis/665T5MrQUl7sSwivPm7pEW,yes
5OzIe9IL95B23n4rN59JZ3,International Smile,Katy Perry,0.514,0.817,4,-4.269,0,0.0482,0.0278,0.0,0.137,0.548,129.98,3.797092607,4,audio_features,spotify:track:5OzIe9IL95B23n4rN59JZ3,https://api.spotify.com/v1/tracks/5OzIe9IL95B23n4rN59JZ3,https://api.spotify.com/v1/audio-analysis/5OzIe9IL95B23n4rN59JZ3,yes
5vL0yvddknhGj7IrBc6UTj,This Is How We Do,Katy Perry,0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0,3.4048180950000004,4,audio_features,spotify:track:5vL0yvddknhGj7IrBc6UTj,https://api.spotify.com/v1/tracks/5vL0yvddknhGj7IrBc6UTj,https://api.spotify.com/v1/audio-analysis/5vL0yvddknhGj7IrBc6UTj,yes
5jrdCoLpJSvHHorevXBATy,Dark Horse,Katy Perry,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,3.5946052240000004,4,audio_features,spotify:track:5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,yes
4fwbGKNExPtPHbor1TBSY4,Unconditionally,Katy Perry,0.397,0.725,7,-4.862,1,0.043,0.00266,0.0,0.208,0.358,128.861,3.8147262930000005,4,audio_features,spotify:track:4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/audio-analysis/4fwbGKNExPtPHbor1TBSY4,yes
